"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate","Struct"
2300,625,0.00211404262787465,0.00186397249169178,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2310,625,0.00232098135239037,0.00212670771415421,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2320,625,0.00228544534275697,0.00185175475689602,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2330,625,0.00262292468060511,0.00231465713718923,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2340,625,0.00380282615054893,0.00330283853478103,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2350,625,0.00456233400658407,0.00399796945012582,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2360,625,0.00379072039606561,0.00339406947731859,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2370,625,0.00232676376469181,0.00215390541837318,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2380,625,0.00132748044212085,0.00123580595782852,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2390,625,0.00059552834155349,0.000567917482079059,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2400,625,0.000301881662388344,0.000274162628188139,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2410,625,0.000427736514307187,0.000390575592090228,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2420,625,0.000349824388157145,0.000325057516828728,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2430,625,0.000881095995508608,0.000734982843530472,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2440,625,0.00111628315650529,0.00099715536460562,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2450,625,0.00126777632033413,0.00113907548242233,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2460,625,0.00178366925105843,0.00159074728094021,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2470,625,0.000431742681361908,0.00042005425057477,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2480,625,0.000663436079332567,0.000623399017229118,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2490,625,0.00066139812770379,0.000573925913940613,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2500,625,0.000545611524594489,0.000490695743770938,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2510,625,0.000447703620203425,0.000418472438139674,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2520,625,0.000189943017094872,0.00018508936078978,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2530,625,0.000423749140508819,0.000400031351674572,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
2540,625,0.00106851476447738,0.000992673103571121,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"11",TRUE
