"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate"
1900,1,4.39973601583905e-05,4.39973601583905e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1910,1,0.000151963528753099,0.000151963528753099,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1920,1,0.000135971445996341,0.000135971445996341,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1930,1,8.59871019347098e-05,8.59871019347098e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1940,1,4.5997332154735e-05,4.5997332154735e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1950,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1960,1,4.99971001681902e-05,4.99971001681902e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1970,1,4.19975641412798e-05,4.19975641412798e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1980,1,3.59978401295922e-05,3.59978401295922e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
1990,1,8.19903251416333e-05,8.19903251416333e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2000,1,4.39974481480074e-05,4.39974481480074e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2010,1,0.000119974805290889,0.000119974805290889,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2020,1,4.99955004049636e-05,4.99955004049636e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2030,1,0.000101984702294656,0.000101984702294656,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2040,1,5.79947804697577e-05,5.79947804697577e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2050,1,4.59972401655901e-05,4.59972401655901e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2060,1,5.99965202018283e-05,5.99965202018283e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2070,1,9.19863860148698e-05,9.19863860148698e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2080,1,0.000167964727407244,0.000167964727407244,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2090,1,0.000171958729904823,0.000171958729904823,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2100,1,3.79989360297912e-05,3.79989360297912e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2110,1,0.000209937438643284,0.000209937438643284,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2120,1,0.000199946014576064,0.000199946014576064,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2130,1,0.000209924427206206,0.000209924427206206,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2140,1,0.00015395843122357,0.00015395843122357,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2150,1,0.000149959510932048,0.000149959510932048,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2160,1,9.99850022496625e-05,9.99850022496625e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2170,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2180,1,0.000207944270935389,0.000207944270935389,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2190,1,0.000139974804535184,0.000139974804535184,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2200,1,0.00013396811558849,0.00013396811558849,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2210,1,0.000257899419226502,0.000257899419226502,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2220,1,2.59992200233993e-05,2.59992200233993e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2230,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2240,1,2.99991600235193e-05,2.99991600235193e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2250,1,5.9996400215987e-05,5.9996400215987e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2260,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2270,1,7.19936645575189e-05,7.19936645575189e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2280,1,0.00019594121763471,0.00019594121763471,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2290,1,4.19987400377989e-05,4.19987400377989e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2300,1,6.79940165265457e-05,6.79940165265457e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2310,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2320,1,0.000101981643304205,0.000101981643304205,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2330,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2340,1,1.8e-05,1.8e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2350,1,7.59910330580991e-05,7.59910330580991e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2360,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2370,1,1.99994400156796e-05,1.99994400156796e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2380,1,4.79971201727896e-05,4.79971201727896e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2390,1,8.39874018897165e-05,8.39874018897165e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2400,1,0.000153963048868272,0.000153963048868272,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2410,1,0.000145964968407582,0.000145964968407582,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2420,1,2.99991600235193e-05,2.99991600235193e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2430,1,6.19944205021548e-05,6.19944205021548e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2440,1,8.19926206641402e-05,8.19926206641402e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2450,1,0.000153963048868272,0.000153963048868272,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2460,1,1.4e-05,1.4e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2470,1,4e-06,4e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2480,1,6.79940165265457e-05,6.79940165265457e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2490,1,0.000117982302654602,0.000117982302654602,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2500,1,4.59959523561927e-05,4.59959523561927e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2510,1,2.79992160219514e-05,2.79992160219514e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2520,1,0.000123977684016877,0.000123977684016877,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2530,1,7.99857625342689e-05,7.99857625342689e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2540,1,0.000151972644923914,0.000151972644923914,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2550,1,4e-06,4e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2560,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2570,1,9.99850022496625e-05,9.99850022496625e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2580,1,0.000105987281526217,0.000105987281526217,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2590,1,5.79931568074967e-05,5.79931568074967e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2600,1,0.000115982602609609,0.000115982602609609,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2610,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2620,1,2e-06,2e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2630,1,7.19915050024097e-05,7.19915050024097e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2640,1,0.000211936419074278,0.000211936419074278,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2650,1,0.000197935077294647,0.000197935077294647,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2660,1,0.000409741862626545,0.000409741862626545,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2670,1,3.99976801345522e-05,3.99976801345522e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2680,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2690,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2700,1,7.39911210654721e-05,7.39911210654721e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2710,1,4.59972401655901e-05,4.59972401655901e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2720,1,8.19926206641402e-05,8.19926206641402e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2730,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2740,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2750,1,5.99947204645991e-05,5.99947204645991e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2760,1,9.99850022496625e-05,9.99850022496625e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2770,1,0.000177946616015195,0.000177946616015195,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2780,1,0.000189937320684174,0.000189937320684174,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2790,1,0.00011597587701758,0.00011597587701758,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2800,1,0.000239899721916239,0.000239899721916239,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2810,1,0.000111980067547976,0.000111980067547976,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2820,1,0.0001199784038873,0.0001199784038873,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2830,1,0.000361806795171379,0.000361806795171379,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2840,1,3.19991040250873e-05,3.19991040250873e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2850,1,6.19944205021548e-05,6.19944205021548e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2860,1,4.99970001799892e-05,4.99970001799892e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2870,1,0.000147964488522755,0.000147964488522755,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2880,1,3.99976801345522e-05,3.99976801345522e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2890,1,0.000219927423950096,0.000219927423950096,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2900,1,0.000241912911351913,0.000241912911351913,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2910,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2920,1,1.19996400107997e-05,1.19996400107997e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2930,1,6.39943684955724e-05,6.39943684955724e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2940,1,1.6e-05,1.6e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2950,1,3.39990480266553e-05,3.39990480266553e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2960,1,0.000181950873264219,0.000181950873264219,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2970,1,0.000177946971802403,0.000177946971802403,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2980,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
2990,1,3.19990400287991e-05,3.19990400287991e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
0,1,0.476044571428571,0.476044571428571,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
10,1,0.259548303847808,0.259548303847808,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
20,1,0.119942894720949,0.119942894720949,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
30,1,0.070283402851318,0.070283402851318,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
40,1,0.0391904382710123,0.0391904382710123,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
50,1,0.0233643599082693,0.0233643599082693,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
60,1,0.0162837116102825,0.0162837116102825,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
70,1,0.0104692991686318,0.0104692991686318,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
80,1,0.00406020384448069,0.00406020384448069,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
90,1,0.000517517673528272,0.000517517673528272,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
100,1,0.00041768840445028,0.00041768840445028,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
110,1,2.39993280188155e-05,2.39993280188155e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
120,1,5.99946004859563e-05,5.99946004859563e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
130,1,2.19993840172475e-05,2.19993840172475e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
140,1,0.000187949253701501,0.000187949253701501,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
150,1,0.00014397005422872,0.00014397005422872,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
160,1,0.000139975084434971,0.000139975084434971,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
170,1,8.7992256681412e-05,8.7992256681412e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
180,1,0.00084299009786276,0.00084299009786276,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
190,1,0.00196641930202086,0.00196641930202086,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
200,1,0.00160585368578331,0.00160585368578331,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
210,1,0.00134918290609208,0.00134918290609208,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
220,1,0.000521597326863661,0.000521597326863661,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
230,1,0.000635426844985823,0.000635426844985823,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
240,1,0.000365802466667999,0.000365802466667999,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
250,1,0.000405744381039945,0.000405744381039945,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
260,1,0.000267911589175572,0.000267911589175572,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
270,1,1e-05,1e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
280,1,3.39989800305991e-05,3.39989800305991e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
290,1,0.000233929821053684,0.000233929821053684,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
300,1,9.1988961324641e-05,9.1988961324641e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
310,1,0.000311850311850312,0.000311850311850312,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
320,1,0.000213935819254224,0.000213935819254224,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
330,1,0.000409764795007666,0.000409764795007666,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
340,1,0.000201939821933064,0.000201939821933064,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
350,1,0.00024989604324601,0.00024989604324601,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
360,1,0.000147973660688397,0.000147973660688397,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
370,1,0.000133971865908159,0.000133971865908159,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
380,1,4.79972161614626e-05,4.79972161614626e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
390,1,0.000233923273166401,0.000233923273166401,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
400,1,0.000207937618714386,0.000207937618714386,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
410,1,9.79853022046693e-05,9.79853022046693e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
420,1,7.79907970859439e-05,7.79907970859439e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
430,1,0.000261897336244192,0.000261897336244192,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
440,1,0.000167960025513928,0.000167960025513928,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
450,1,0.00021593565117595,0.00021593565117595,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
460,1,0.000257914372428354,0.000257914372428354,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
470,1,0.000419722143940711,0.000419722143940711,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
480,1,0.000183949965609354,0.000183949965609354,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
490,1,0.000391740667677997,0.000391740667677997,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
500,1,0.000183950333409979,0.000183950333409979,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
510,1,0.000191959688465422,0.000191959688465422,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
520,1,5.59950724336258e-05,5.59950724336258e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
530,1,0.000105984102384642,0.000105984102384642,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
540,1,7.39934885730056e-05,7.39934885730056e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
550,1,0.000419734727652124,0.000419734727652124,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
560,1,0.000583481868101126,0.000583481868101126,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
570,1,0.000327853121801433,0.000327853121801433,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
580,1,0.000365771027336887,0.000365771027336887,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
590,1,0.000203938818354494,0.000203938818354494,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
600,1,0.000185944588512623,0.000185944588512623,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
610,1,0.000343834959219575,0.000343834959219575,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
620,1,0.000193942205222844,0.000193942205222844,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
630,1,0.000840893384306253,0.000840893384306253,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
640,1,0.00055353834901692,0.00055353834901692,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
650,1,0.000757088465487553,0.000757088465487553,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
660,1,0.00118383831124367,0.00118383831124367,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
670,1,0.00160588892435365,0.00160588892435365,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
680,1,0.000763146801875503,0.000763146801875503,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
690,1,0.00067929082038352,0.00067929082038352,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
700,1,0.000964587843397266,0.000964587843397266,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
710,1,0.00121188163090917,0.00121188163090917,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
720,1,0.000241912911351913,0.000241912911351913,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
730,1,0.000303872373603087,0.000303872373603087,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
740,1,0.000159961609213789,0.000159961609213789,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
750,1,7.59910330580991e-05,7.59910330580991e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
760,1,0.000237907216185688,0.000237907216185688,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
770,1,0.000387767339596242,0.000387767339596242,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
780,1,0.000677329443850588,0.000677329443850588,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
790,1,0.000421711549300279,0.000421711549300279,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
800,1,0.00031983752253855,0.00031983752253855,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
810,1,0.000307871309792507,0.000307871309792507,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
820,1,0.000289870138178096,0.000289870138178096,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
830,1,2.6e-05,2.6e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
840,1,0.000167959689674478,0.000167959689674478,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
850,1,0.000197941013577954,0.000197941013577954,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
860,1,0.000335836783323305,0.000335836783323305,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
870,1,0.000339826009083349,0.000339826009083349,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
880,1,0.000341846169223849,0.000341846169223849,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
890,1,0.000495629269306559,0.000495629269306559,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
900,1,0.00017195907374045,0.00017195907374045,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
910,1,0.000197934285817109,0.000197934285817109,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
920,1,0.000521593157337277,0.000521593157337277,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
930,1,0.000311869638491111,0.000311869638491111,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,6
