"Time","N","ProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","EnvChangeFreq","Replicate"
2180,625,0.00140161725067385,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2190,625,0.000589542515008354,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2200,625,0.000645447496942617,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2210,625,0.000295867451381781,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2220,625,2.99991600235193e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2230,625,4.99970001799892e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2240,625,0.000349840472744429,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2250,625,0.000167959689674478,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2260,625,2.19994280148716e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2270,625,8.59924326659254e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2280,625,0.000875061933607173,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2290,625,0.00139161477228031,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2300,625,0.00193706049573587,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2310,625,0.00232740877833974,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2320,625,0.00179183934903155,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2330,625,0.00152877123515136,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2340,625,0.00146542963641772,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2350,625,0.000711264552452764,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2360,625,0.000135973077330689,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2370,625,0.000343856268079943,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2380,625,0.000603559401636805,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2390,625,0.000415762184030734,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2400,625,7.3989641450197e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2410,625,7.9988641612891e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2420,625,9.5988097475913e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2430,625,8.39895852914239e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2440,625,0.000599502412997212,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2450,625,0.00107856766214467,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2460,625,0.000841093301421068,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2470,625,0.00150915976132918,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2480,625,0.0008250363575344,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2490,625,0.000477690456584133,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2500,625,0.00015196474417935,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2510,625,0.000173971120793948,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2520,625,0.000501679928205805,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2530,625,0.00218830166247093,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2540,625,0.00059750526564005,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2550,625,0.000267909446607047,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2560,625,0.000295876915203275,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2570,625,0.000365812703895605,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2580,625,0.000207944270935389,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2590,625,1.4e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2600,625,0.0001059847381977,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2610,625,0.00039776929380959,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2620,625,0.00036182921660976,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2630,625,0.000229931020693792,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2640,625,0.000315871756067037,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2650,625,0.000685477666018494,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2660,625,0.000799130545965989,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2670,625,0.00111438636853836,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2680,625,0.000681385390377879,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2690,625,0.00140735698358483,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2700,625,0.00153902967273163,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2710,625,0.00180790329114227,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2720,625,0.00185767533182751,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2730,625,0.00104244675433604,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2740,625,0.00136171504215926,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2750,625,0.00146943730134645,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2760,625,0.00199570922516589,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2770,625,0.00237181903958285,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2780,625,0.00198483149877718,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2790,625,0.00148704672520375,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2800,625,0.00219524071812311,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2810,625,0.00316231068007625,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2820,625,0.0027524380302828,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2830,625,0.00184755478319164,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2840,625,0.00152090040497466,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2850,625,0.001313735120652,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2860,625,0.000557542814891789,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2870,625,0.000315866072785139,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2880,625,6.59935326338019e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2890,625,0.000159966087189516,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2900,625,0.000387820051496106,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2910,625,0.00132980582039635,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2920,625,0.000623430184811083,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2930,625,0.000831175473929862,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2940,625,0.00147522362912998,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2950,625,0.000143970629991482,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2960,625,0.000147966855424385,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2970,625,0.000207937618714386,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2980,625,0.000313867547894788,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
2990,625,0.000723286839176572,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,0
0,20,0.909090909090909,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
10,417,0.888370623396185,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
20,625,0.855434731440945,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
30,625,0.855254458200252,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
40,625,0.860155135562604,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
50,625,0.862710746334481,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
60,625,0.862342313135068,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
70,625,0.865644422803123,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
80,625,0.863128214126886,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
90,625,0.85944688281568,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
100,625,0.854862437328947,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
110,625,0.850883067928374,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
120,625,0.846954843344879,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
130,625,0.842536168665599,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
140,625,0.834305107607909,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
150,625,0.825876048095531,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
160,625,0.816530196675558,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
170,625,0.813013318614726,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
180,625,0.807597499610636,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
190,625,0.799303696027968,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
200,625,0.788634645106203,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
210,625,0.779969918184939,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
220,625,0.765550167773541,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
230,625,0.757196245942494,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
240,625,0.745503402420443,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
250,625,0.734689337034618,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
260,625,0.724080024792818,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
270,625,0.713584795042006,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
280,625,0.704825881847836,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
290,625,0.695448699515577,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
300,625,0.684699509717179,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
310,625,0.673605551392819,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
320,625,0.659979402233402,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
330,625,0.641279917118826,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
340,625,0.628462719740466,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
350,625,0.615026877798602,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
360,625,0.603054845738566,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
370,625,0.592539760316159,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
380,625,0.578403110939977,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
390,625,0.560255212647831,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
400,625,0.540113236528604,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
410,625,0.522144984863872,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
420,625,0.509805167819689,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
430,625,0.507631904059555,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
440,625,0.495713076043835,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
450,625,0.49016821478308,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
460,625,0.467106558742887,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
470,625,0.448896709394025,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
480,625,0.435105686975093,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
490,625,0.423304351476841,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
500,625,0.411843490412645,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
510,625,0.399653722483304,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
520,625,0.381630473478106,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
530,625,0.37171593339234,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
540,625,0.353600509777014,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
550,625,0.343011132459313,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
560,625,0.327608435333176,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
570,625,0.310198997010824,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
580,625,0.29036614690351,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
590,625,0.282869596770942,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
600,625,0.275554535099922,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
610,625,0.267282263985286,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
620,625,0.258903141529434,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
630,625,0.25165891912991,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
640,625,0.23302313114546,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
650,625,0.212578047062498,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
660,625,0.205174256176535,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
670,625,0.19959946055075,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
680,625,0.192161376538754,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
690,625,0.178735925883187,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
700,625,0.181199264667123,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
710,625,0.176566402791177,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
720,625,0.177567476299902,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
730,625,0.172992600372052,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
740,625,0.168820339039361,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
750,625,0.170543999150416,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
760,625,0.172026824499357,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
770,625,0.160099373406594,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
780,625,0.147492610378501,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
790,625,0.137882519670484,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
800,625,0.133459905225996,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
810,625,0.130980826187545,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
820,625,0.126311435405208,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
830,625,0.113193595526142,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
840,625,0.101891641163988,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
850,625,0.0923368593403279,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
860,625,0.0825505121528565,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
870,625,0.0767137168683844,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
880,625,0.0721946519619831,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
890,625,0.0659170536951031,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
900,625,0.0666571731869611,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
910,625,0.0669105816000992,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
920,625,0.0604623018274235,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
930,625,0.0567861081515542,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
940,625,0.0539238277225126,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
950,625,0.0550662360821807,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
960,625,0.0523088361753341,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
970,625,0.0504595619382557,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
980,625,0.0504508946381928,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
990,625,0.0411905576462539,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1000,625,0.0384535340401605,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1010,625,0.0392102983325891,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1020,625,0.0352096345457647,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1030,625,0.036714155712068,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1040,625,0.0339713753670132,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1050,625,0.0286158271159285,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1060,625,0.0219398391740296,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1070,625,0.0232561756295186,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1080,625,0.0233903816233414,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1090,625,0.0258320480361629,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1100,625,0.0285814863456045,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1110,625,0.0293437577332343,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1120,625,0.0281532904194455,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1130,625,0.028744086654227,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1140,625,0.0288834491532961,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1150,625,0.0293237883331721,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1160,625,0.0319918674878909,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1170,625,0.0295633720334675,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1180,625,0.026306041429494,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1190,625,0.0233990937148562,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1200,625,0.0205158710809888,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1210,625,0.0199365637046796,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1220,625,0.0226721688513767,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1230,625,0.0242758347307856,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1240,625,0.0229749390860275,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1250,625,0.0225124712314684,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1260,625,0.0209439102063755,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1270,625,0.020415700957957,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1280,625,0.0224023009139655,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1290,625,0.0245486338287067,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1300,625,0.0265667561687409,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1310,625,0.0226050313606524,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1320,625,0.0202012698611285,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1330,625,0.023644272331838,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1340,625,0.0225595717346424,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1350,625,0.0202338067976365,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1360,625,0.0180065755998278,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1370,625,0.0163663746107446,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1380,625,0.0162085187040256,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1390,625,0.014126177591291,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1400,625,0.0163704570903022,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1410,625,0.0178288958496476,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1420,625,0.0213278334085276,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
1430,625,0.024037113209311,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.01,0.1,800,2000,NA,0
